#TIME	REQUESTED	accelerate	bash	conda	pip3	python	sps	tmux: client	tmux: server	zsh
737	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
738	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
739	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
740	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
741	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
742	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
743	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
744	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
745	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
746	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
747	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
748	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
749	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
750	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
751	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
752	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
753	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
754	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
755	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
756	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
757	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
758	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
759	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
760	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
761	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
762	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
763	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
764	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
765	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
766	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
767	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
768	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
769	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
770	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
771	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
772	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
