#TIME	REQUESTED	accelerate	bash	conda	pip3	python	sps	tmux: client	tmux: server	zsh
70	16	0	0	0	0	0	0.0118793	0	5.14066e-09	0.0437269
71	16	0	0	0	0	0	0.0119299	0	5.14066e-09	0.0410071
72	16	0	0	0	0	0	0.0120596	0	5.14066e-09	0.039791
73	16	0	0	0	0	0	0.0119243	0	5.14066e-09	0.0366005
74	16	0	0	0	0	0	0.0119724	0	5.14066e-09	0.035164
75	16	0	0	0	0	0	0.0120192	0	5.14066e-09	0.0335257
76	16	inf	0	0	0	0	0.0120422	0	5.14066e-09	0.034191
77	16	0.427083	0	0	0	0	0.0121094	0	5.14066e-09	0.0320522
78	16	1.11875	0	0	0	0	0.0120563	0	5.14066e-09	0.030787
79	16	0.851562	0	0	0	0	0.0120265	0	5.14065e-09	0.0290877
80	16	0.801562	0	0	0	0	0.0120696	0	5.14065e-09	0.0280675
81	16	0.832386	0	0	0	0	0.0120908	0	5.14065e-09	0.027587
82	16	0.709135	0	0	0	0	0.0122243	0	5.14065e-09	0.0266795
83	16	0.576172	0	0	0	0	0.0121026	0	5.14065e-09	0.0254372
84	16	0.542279	0	0	0	0	0.0122126	0	5.14065e-09	0.0250513
85	16	0.485197	0	0	0	0	0.0121626	0	5.14065e-09	0.0243176
86	16	0.460938	0	0	0	0	0.0121822	0	5.14065e-09	0.0239685
87	16	0.384115	0	0	0	0	0.0120856	0	5.14065e-09	0.0226768
88	16	0.36875	0	0	0	0	0.0121909	0	5.14065e-09	0.0223777
89	16	0.341435	0	0	0	0	0.0122283	0	5.14065e-09	0.021805
90	16	0.307292	0	0	0	0	0.0121156	0	5.14064e-09	0.0210044
91	16	0.297379	0	0	0	0	0.0122174	0	5.14064e-09	0.0207517
92	16	0.279356	0	0	0	0	0.0122533	0	5.14064e-09	0.0202661
93	16	0.27114	0	0	0	0	0.0123527	0	5.14064e-09	0.0200326
94	16	0.256076	0	0	0	0	0.0123057	0	5.14064e-09	0.0195829
95	16	0.236378	0	0	0	0	0.0122768	0	5.14064e-09	0.0189485
96	16	0.224848	0	0	0	0	0.0122317	0	5.14064e-09	0.0185501
97	16	0.219494	0	0	0	0	0.0124058	0	5.14064e-09	0.0183577
98	16	0.209517	0	0	0	0	0.0124378	0	5.14064e-09	0.0179857
99	16	0.204861	0	0	0	0	0.0124536	0	5.14064e-09	0.0178059
100	16	0.196144	0	0	0	0	0.0124081	0	5.14064e-09	0.0174577
101	16	0.188138	0	0	0	0	0.0124393	0	5.14064e-09	0.0171241
102	16	0.184375	0	0	0	0	0.0125302	0	5.14064e-09	0.0169625
103	16	0.177284	0	0	0	0	0.0125598	0	5.14064e-09	0.016649
104	16	0.173939	0	0	0	0	0.0125744	0	5.14064e-09	0.016497
105	16	0.167614	0	0	0	0	0.0126032	0	5.14063e-09	0.0162017
106	16	0.164621	0	0	0	0	0.0126907	0	5.14063e-09	0.0160584
107	16	0.158944	0	0	0	0	0.0126453	0	5.14063e-09	0.0157798
108	16	0.153646	0	0	0	0	0.0126728	0	5.14063e-09	0.0155115
109	16	0.146329	0	0	0	0	0.012571	0	5.14063e-09	0.0151271
110	16	0.144043	0	0	0	0	0.0127262	0	5.14063e-09	0.0150035
111	16	0.139678	0	0	0	0	0.0126822	0	5.14063e-09	0.0147627
112	16	0.137593	0	0	0	0	0.0126953	0	5.14063e-09	0.0146455
113	16	0.133605	0	0	0	0	0.0127212	0	5.14063e-09	0.0144168
114	16	0.128038	0	0	0	0	0.0127593	0	5.14063e-09	0.014088
115	16	0.124578	0	0	0	0	0.0127164	0	5.14063e-09	0.0138775
116	16	0.122917	0	0	0	0	0.012729	0	6.42578e-09	0.0137748
117	16	0.118189	0	0	0	0	0.0126995	0	6.42578e-09	0.0134763
118	16	0.115234	0	0	0	0	0.0127242	0	6.42578e-09	0.0132849
119	16	0.111069	0	0	0	0	0.0126953	0	6.42578e-09	0.0130084
120	16	0.109747	0	0	0	0	0.0127075	0	6.42578e-09	0.012919
121	16	0.107195	0	0	0	0	0.0127315	0	6.42578e-09	0.012744
122	16	0.103581	0	0	0	0	0.0126397	0	6.42577e-09	0.0124908
123	16	0.101305	0	0	0	0	0.0126638	0	6.42577e-09	0.0123278
124	16	0.100204	0	0	0	0	0.0127385	0	6.42577e-09	0.0122481
125	16	0.0970395	0	0	0	0	0.0127108	0	6.42577e-09	0.0120152
126	16	0.0950387	0	0	0	0	0.0126722	0	6.42577e-09	0.0118651
127	16	0.0931187	0	0	0	0	0.0126953	0	6.42577e-09	0.011719
128	16	0.0903799	0	0	0	0	0.0126689	0	6.42577e-09	0.0115068
129	16	0.0895024	0	0	0	0	0.0126803	0	6.42577e-09	0.0114379
130	16	0.0877976	0	0	0	0	0.0127028	0	6.42577e-09	0.0113026
131	16	0.0869693	0	0	0	0	0.0127139	0	6.42577e-09	0.0112362
132	16	0.0853588	0	0	0	0	0.0127358	0	6.42576e-09	0.0111059
133	16	0.0830518	0	0	0	0	0.0127099	0	6.42576e-09	0.0109163
134	16	0.0815819	0	0	0	0	0.0126736	0	6.42576e-09	0.0107937
135	16	0.0808662	0	0	0	0	0.0127422	0	6.42576e-09	0.0107335
136	16	0.079472	0	0	0	0	0.0127633	0	6.42576e-09	0.0106151
137	16	0.0787927	0	0	0	0	0.0128307	0	6.42576e-09	0.010557
138	16	0.0774685	0	0	0	0	0.012851	0	6.42576e-09	0.0104427
139	16	0.0768229	0	0	0	0	0.012861	0	6.42576e-09	0.0103865
140	16	0.0755635	0	0	0	0	0.0128248	0	6.42576e-09	0.010276
141	16	0.0743448	0	0	0	0	0.0128448	0	6.42576e-09	0.010168
142	16	0.0725886	0	0	0	0	0.0128191	0	6.42575e-09	0.0100104
143	16	0.0720215	0	0	0	0	0.0128838	0	6.42575e-09	0.00995896
144	16	0.0709135	0	0	0	0	0.0128484	0	6.42575e-09	0.00985779
145	16	0.0693139	0	0	0	0	0.0128233	0	6.42575e-09	0.00971
146	16	0.0687966	0	0	0	0	0.0128329	0	6.42575e-09	0.00966177
147	16	0.0677849	0	0	0	0	0.0129053	0	6.42575e-09	0.00956679
148	16	0.0663219	0	0	0	0	0.0128273	0	6.42575e-09	0.00942794
149	16	0.0653812	0	0	0	0	0.0128461	0	6.42575e-09	0.00933769
150	16	0.0649208	0	0	0	0	0.0128554	0	6.42575e-09	0.00929324
151	16	0.0635776	0	0	0	0	0.0128311	0	6.42575e-09	0.00916251
152	16	0.0627126	0	0	0	0	0.0127981	0	6.42574e-09	0.00907746
153	16	0.0618708	0	0	0	0	0.0128166	0	6.42574e-09	0.00899405
154	16	0.0614583	0	0	0	0	0.0128766	0	6.42574e-09	0.00895294
155	16	0.0606497	0	0	0	0	0.0128439	0	6.42574e-09	0.00887189
156	16	0.0602533	0	0	0	0	0.0129032	0	6.42574e-09	0.00883194
157	16	0.0594758	0	0	0	0	0.0129207	0	6.42574e-09	0.00875314
158	16	0.0590946	0	0	0	0	0.0129293	0	6.42574e-09	0.00871429
159	16	0.0583465	0	0	0	0	0.0129464	0	6.42574e-09	0.00863766
160	16	0.0576172	0	0	0	0	0.0129633	0	6.42574e-09	0.00856242
161	16	0.0572593	0	0	0	0	0.0129717	0	6.42574e-09	0.00852531
162	16	0.0562119	0	0	0	0	0.0129478	0	6.42574e-09	0.00841595
163	16	0.0555346	0	0	0	0	0.0129644	0	6.42573e-09	0.00834465
164	16	0.0545488	0	0	0	0	0.012893	0	6.42573e-09	0.00824003
165	16	0.0542279	0	0	0	0	0.0129492	0	6.42573e-09	0.00820576
166	16	0.0535974	0	0	0	0	0.0129654	0	6.42573e-09	0.00813809
167	16	0.0526786	0	0	0	0	0.0128953	0	6.42573e-09	0.00803874
168	16	0.0520833	0	0	0	0	0.0129117	0	6.42573e-09	0.00797389
169	16	0.0517907	0	0	0	0	0.0129664	0	6.42573e-09	0.00794187
170	16	0.0509323	0	0	0	0	0.0129438	0	6.42573e-09	0.00784739
171	16	0.0503757	0	0	0	0	0.0129136	0	6.42573e-09	0.00778569
172	16	0.0501019	0	0	0	0	0.0129216	0	6.42572e-09	0.00775521
173	16	0.0490359	0	0	0	0	0.0128623	0	6.42572e-09	0.00763573
174	16	0.0487765	0	0	0	0	0.0129155	0	6.42572e-09	0.00760645
175	16	0.0482657	0	0	0	0	0.012931	0	6.42572e-09	0.00754859
176	16	0.0480143	0	0	0	0	0.0129388	0	6.42572e-09	0.00752
177	16	0.0472756	0	0	0	0	0.0129173	0	6.42572e-09	0.00743555
178	16	0.0467957	0	0	0	0	0.0129326	0	6.42572e-09	0.00738033
179	16	0.0463254	0	0	0	0	0.0129477	0	6.42572e-09	0.00732595
180	16	0.0460938	0	0	0	0	0.0129552	0	6.42572e-09	0.00729907
181	16	0.0456374	0	0	0	0	0.0129701	0	6.42572e-09	0.00724592
182	16	0.0454126	0	0	0	0	0.0129774	0	6.42571e-09	0.00721964
183	16	0.0449695	0	0	0	0	0.0129921	0	6.42571e-09	0.00716766
184	16	0.0447512	0	0	0	0	0.0130424	0	6.42571e-09	0.00714197
185	16	0.0443209	0	0	0	0	0.0130565	0	6.42571e-09	0.00709114
186	16	0.0438988	0	0	0	0	0.0130279	0	6.42571e-09	0.00704104
187	16	0.0436908	0	0	0	0	0.0130774	0	6.42571e-09	0.00701627
188	16	0.0432805	0	0	0	0	0.013049	0	6.42571e-09	0.00696726
189	16	0.0426794	0	0	0	0	0.0130278	0	6.42571e-09	0.00689505
190	16	0.0424827	0	0	0	0	0.0130765	0	6.42571e-09	0.00687132
191	16	0.0420947	0	0	0	0	0.0130901	0	6.42571e-09	0.00682436
192	16	0.0419034	0	0	0	0	0.0130968	0	6.42571e-09	0.00680113
193	16	0.0415259	0	0	0	0	0.0131102	0	6.4257e-09	0.00675515
194	16	0.0411551	0	0	0	0	0.0130823	0	6.4257e-09	0.00670981
195	16	0.0409722	0	0	0	0	0.0131299	0	6.4257e-09	0.00668737
196	16	0.0406112	0	0	0	0	0.0131022	0	6.4257e-09	0.00664295
197	16	0.0404331	0	0	0	0	0.0131494	0	6.4257e-09	0.00662097
198	16	0.0400815	0	0	0	0	0.0131218	0	6.4257e-09	0.00657745
199	16	0.039908	0	0	0	0	0.0131685	0	6.4257e-09	0.00655591
200	16	0.0393964	0	0	0	0	0.0131474	0	6.4257e-09	0.00649215
201	16	0.0390625	0	0	0	0	0.01316	0	6.4257e-09	0.00645035
202	16	0.0387342	0	0	0	0	0.0131329	0	6.4257e-09	0.00640909
203	16	0.0382521	0	0	0	0	0.0131124	0	6.42569e-09	0.00634821
204	16	0.038094	0	0	0	0	0.0131579	0	6.42569e-09	0.00632818
205	16	0.0377818	0	0	0	0	0.0131312	0	6.42569e-09	0.00628851
206	16	0.0376276	0	0	0	0	0.0131763	0	6.42569e-09	0.00626886
207	16	0.0373229	0	0	0	0	0.0131498	0	6.42569e-09	0.00622994
208	16	0.0370231	0	0	0	0	0.0131619	0	6.42569e-09	0.00619152
209	16	0.036875	0	0	0	0	0.0132064	0	6.42569e-09	0.00617249
210	16	0.0365823	0	0	0	0	0.01318	0	6.42569e-09	0.00613478
211	16	0.0364377	0	0	0	0	0.0132241	0	6.42569e-09	0.00611611
212	16	0.036152	0	0	0	0	0.0132357	0	6.42569e-09	0.0060791
213	16	0.0357316	0	0	0	0	0.0132154	0	6.42569e-09	0.00602444
214	16	0.0354567	0	0	0	0	0.0132269	0	6.42568e-09	0.00598856
215	16	0.0353209	0	0	0	0	0.0132327	0	6.42568e-09	0.00597078
216	16	0.0349195	0	0	0	0	0.0131755	0	6.42568e-09	0.00591809
217	16	0.034657	0	0	0	0	0.0131871	0	6.42568e-09	0.00588349
218	16	0.0345272	0	0	0	0	0.0132297	0	6.42568e-09	0.00586634
219	16	0.0342704	0	0	0	0	0.0132042	0	6.42568e-09	0.00583235
220	16	0.0338925	0	0	0	0	0.0131847	0	6.42568e-09	0.00578212
221	16	0.0336451	0	0	0	0	0.0131961	0	6.42568e-09	0.00574911
222	16	0.0335227	0	0	0	0	0.0132017	0	6.42568e-09	0.00573276
223	16	0.0332807	0	0	0	0	0.0132128	0	6.42568e-09	0.00570033
224	16	0.033161	0	0	0	0	0.0132184	0	6.42567e-09	0.00568425
225	16	0.0329241	0	0	0	0	0.0132294	0	6.42567e-09	0.00565238
226	16	0.0328069	0	0	0	0	0.0132705	0	6.42567e-09	0.00563658
227	16	0.0325751	0	0	0	0	0.0132813	0	6.42567e-09	0.00560525
228	16	0.0324604	0	0	0	0	0.013322	0	6.42567e-09	0.00558971
229	16	0.0320095	0	0	0	0	0.0132374	0	6.42567e-09	0.00552845
230	16	0.0318988	0	0	0	0	0.0132777	0	6.42567e-09	0.00551334
231	16	0.0316796	0	0	0	0	0.0132882	0	6.42567e-09	0.00548339
232	16	0.0315711	0	0	0	0	0.0132934	0	6.42567e-09	0.00546854
233	16	0.0313563	0	0	0	0	0.0133038	0	6.42567e-09	0.00543908
234	16	0.03125	0	0	0	0	0.0133435	0	6.42567e-09	0.00542447
235	16	0.0310396	0	0	0	0	0.0133191	0	6.42566e-09	0.00539549
236	16	0.0308319	0	0	0	0	0.0133292	0	6.42566e-09	0.00536682
237	16	0.0307292	0	0	0	0	0.0133684	0	6.42566e-09	0.0053526
238	16	0.0305257	0	0	0	0	0.0133442	0	6.42566e-09	0.0053244
239	16	0.0304249	0	0	0	0	0.0133832	0	6.42566e-09	0.00531041
240	16	0.0302254	0	0	0	0	0.0133929	0	6.42566e-09	0.00528265
241	16	0.0301266	0	0	0	0	0.0134314	0	6.42566e-09	0.00526889
242	16	0.029931	0	0	0	0	0.0133737	0	6.42566e-09	0.00524157
243	16	0.0297379	0	0	0	0	0.0133833	0	6.42566e-09	0.00521454
244	16	0.0296423	0	0	0	0	0.0134215	0	6.42566e-09	0.00520113
245	16	0.0294529	0	0	0	0	0.0134309	0	6.42566e-09	0.00517452
246	16	0.0293591	0	0	0	0	0.0134355	0	6.42566e-09	0.00516132
247	16	0.0291733	0	0	0	0	0.0134448	0	6.42565e-09	0.00513513
248	16	0.0290812	0	0	0	0	0.0134494	0	6.42565e-09	0.00512213
249	16	0.0288989	0	0	0	0	0.0134585	0	6.42565e-09	0.00509634
250	16	0.0288086	0	0	0	0	0.0134958	0	6.42565e-09	0.00508354
251	16	0.0286297	0	0	0	0	0.0134721	0	6.42565e-09	0.00505814
252	16	0.0283654	0	0	0	0	0.0134531	0	6.42565e-09	0.00502052
253	16	0.0281919	0	0	0	0	0.0134298	0	6.42565e-09	0.00499575
254	16	0.0281059	0	0	0	0	0.0134665	0	6.42565e-09	0.00498346
255	16	0.0279356	0	0	0	0	0.0134754	0	6.42565e-09	0.00495907
256	16	0.0278512	0	0	0	0	0.0134798	0	6.42565e-09	0.00494696
257	16	0.0276839	0	0	0	0	0.0134885	0	6.42565e-09	0.00492293
258	16	0.027601	0	0	0	0	0.0135247	0	6.42565e-09	0.004911
259	16	0.0274368	0	0	0	0	0.0135015	0	6.42564e-09	0.00488731
260	16	0.0272744	0	0	0	0	0.0135101	0	6.42564e-09	0.00486386
261	16	0.027194	0	0	0	0	0.0135144	0	6.42564e-09	0.00485222
262	16	0.0270345	0	0	0	0	0.0135228	0	6.42564e-09	0.00482911
263	16	0.0269554	0	0	0	0	0.0135584	0	6.42564e-09	0.00481764
264	16	0.0267987	0	0	0	0	0.0135354	0	6.42564e-09	0.00479486
265	16	0.026721	0	0	0	0	0.0135707	0	6.42564e-09	0.00478355
266	16	0.026567	0	0	0	0	0.0135789	0	6.42564e-09	0.0047611
267	16	0.0264148	0	0	0	0	0.0135561	0	6.42564e-09	0.00473886
268	16	0.0261896	0	0	0	0	0.0135376	0	6.42564e-09	0.00470589
269	16	0.0261154	0	0	0	0	0.0135723	0	6.42564e-09	0.00469501
270	16	0.0259683	0	0	0	0	0.0135498	0	6.42563e-09	0.00467339
271	16	0.0257507	0	0	0	0	0.0135843	0	6.42563e-09	0.00464843
272	16	0.0256076	0	0	0	0	0.0135397	0	6.42563e-09	0.00462021
273	16	0.0255367	0	0	0	0	0.0135738	0	6.42563e-09	0.00460973
274	16	0.025396	0	0	0	0	0.0135517	0	6.42563e-09	0.00458889
275	16	0.0251878	0	0	0	0	0.0135038	0	6.42563e-09	0.004558
276	16	0.0251192	0	0	0	0	0.0135377	0	6.42563e-09	0.0045478
277	16	0.0249831	0	0	0	0	0.0135159	0	6.42563e-09	0.00452753
278	16	0.0249155	0	0	0	0	0.0135496	0	6.42563e-09	0.00451746
279	16	0.0247816	0	0	0	0	0.0135574	0	6.42563e-09	0.00449747
280	16	0.0246491	0	0	0	0	0.0135358	0	6.42562e-09	0.00447765
281	16	0.0245833	0	0	0	0	0.0135691	0	6.42562e-09	0.00446781
282	16	0.0244529	0	0	0	0	0.0135768	0	6.42562e-09	0.00444825
283	16	0.0242599	0	0	0	0	0.0135591	0	6.42562e-09	0.00441925
284	16	0.0241962	0	0	0	0	0.013563	0	6.42562e-09	0.00440966
285	16	0.0240698	0	0	0	0	0.0135417	0	6.42562e-09	0.00439062
286	16	0.0240072	0	0	0	0	0.0135744	0	6.42562e-09	0.00438116
287	16	0.0238828	0	0	0	0	0.013582	0	6.42562e-09	0.00436236
288	16	0.0237597	0	0	0	0	0.0135894	0	6.42562e-09	0.00434373
289	16	0.0236986	0	0	0	0	0.0136218	0	6.42562e-09	0.00433448
290	16	0.0235774	0	0	0	0	0.0136006	0	6.42562e-09	0.00431609
291	16	0.0235172	0	0	0	0	0.0136043	0	6.42561e-09	0.00430695
292	16	0.0233978	0	0	0	0	0.0136116	0	6.42561e-09	0.00428879
293	16	0.0233386	0	0	0	0	0.0136436	0	6.42561e-09	0.00427977
294	16	0.023221	0	0	0	0	0.0136507	0	6.42561e-09	0.00426185
295	16	0.0231046	0	0	0	0	0.0136297	0	6.42561e-09	0.00424407
296	16	0.0230469	0	0	0	0	0.0136614	0	6.42561e-09	0.00423524
297	16	0.0229322	0	0	0	0	0.0136684	0	6.42561e-09	0.00421769
298	16	0.0228753	0	0	0	0	0.0136719	0	6.42561e-09	0.00420897
299	16	0.0227623	0	0	0	0	0.013651	0	6.42561e-09	0.00419164
300	16	0.0227063	0	0	0	0	0.0136823	0	6.42561e-09	0.00418303
301	16	0.022595	0	0	0	0	0.0136892	0	6.42561e-09	0.00416591
302	16	0.0224848	0	0	0	0	0.013696	0	6.4256e-09	0.00414893
303	16	0.02243	0	0	0	0	0.0136994	0	6.4256e-09	0.0041405
304	16	0.0222675	0	0	0	0	0.0136821	0	6.4256e-09	0.0041154
305	16	0.0221605	0	0	0	0	0.0136616	0	6.4256e-09	0.00409884
306	16	0.0221073	0	0	0	0	0.0136923	0	6.4256e-09	0.00409061
307	16	0.0220018	0	0	0	0	0.0136719	0	6.4256e-09	0.00407425
308	16	0.0219494	0	0	0	0	0.0137294	0	6.4256e-09	0.00406611
309	16	0.0218454	0	0	0	0	0.013709	0	6.4256e-09	0.00404995
310	16	0.0217423	0	0	0	0	0.0137156	0	6.4256e-09	0.00403392
311	16	0.0216912	0	0	0	0	0.0137189	0	6.4256e-09	0.00402595
312	16	0.0215896	0	0	0	0	0.0137254	0	6.4256e-09	0.0040101
313	16	0.0215391	0	0	0	0	0.0137553	0	6.4256e-09	0.00400223
314	16	0.021439	0	0	0	0	0.0137351	0	6.42559e-09	0.00398657
315	16	0.0213892	0	0	0	0	0.0137649	0	6.42559e-09	0.00397879
316	16	0.0212904	0	0	0	0	0.0137712	0	6.42559e-09	0.00396332
317	16	0.0212414	0	0	0	0	0.0137743	0	6.42559e-09	0.00395563
318	16	0.0210474	0	0	0	0	0.0137342	0	6.42559e-09	0.00392517
319	16	0.0209994	0	0	0	0	0.0137374	0	6.42559e-09	0.00391763
320	16	0.0208569	0	0	0	0	0.0137208	0	6.42559e-09	0.00389518
321	16	0.020763	0	0	0	0	0.0137011	0	6.42559e-09	0.00388036
322	16	0.0207163	0	0	0	0	0.0137303	0	6.42559e-09	0.00387299
323	16	0.0205317	0	0	0	0	0.0136912	0	6.42558e-09	0.0038438
324	16	0.0204861	0	0	0	0	0.0137201	0	6.42558e-09	0.00383657
325	16	0.0203955	0	0	0	0	0.0137007	0	6.42558e-09	0.00382219
326	16	0.020261	0	0	0	0	0.0136591	0	6.42558e-09	0.00380083
327	16	0.0202166	0	0	0	0	0.0137133	0	6.42558e-09	0.00379377
328	16	0.0201283	0	0	0	0	0.0136941	0	6.42558e-09	0.00377971
329	16	0.0199973	0	0	0	0	0.0136782	0	6.42558e-09	0.00375883
330	16	0.0199109	0	0	0	0	0.0136845	0	6.42558e-09	0.00374503
331	16	0.019868	0	0	0	0	0.0136876	0	6.42558e-09	0.00373818
332	16	0.0197404	0	0	0	0	0.0136468	0	6.42558e-09	0.00371775
333	16	0.0196562	0	0	0	0	0.0136532	0	6.42557e-09	0.00370426
334	16	0.0196144	0	0	0	0	0.0136812	0	6.42557e-09	0.00369755
335	16	0.0195312	0	0	0	0	0.0136874	0	6.42557e-09	0.00368421
336	16	0.0194079	0	0	0	0	0.0136472	0	6.42557e-09	0.00366437
337	16	0.0193265	0	0	0	0	0.0136534	0	6.42557e-09	0.00365127
338	16	0.0192861	0	0	0	0	0.0136565	0	6.42557e-09	0.00364475
339	16	0.0192057	0	0	0	0	0.0136627	0	6.42557e-09	0.00363179
340	16	0.0191658	0	0	0	0	0.0136902	0	6.42557e-09	0.00362534
341	16	0.0190864	0	0	0	0	0.0136963	0	6.42557e-09	0.00361251
342	16	0.019047	0	0	0	0	0.0136993	0	6.42557e-09	0.00360614
343	16	0.0189686	0	0	0	0	0.013681	0	6.42556e-09	0.00359345
344	16	0.0188522	0	0	0	0	0.01369	0	6.42556e-09	0.00357459
345	16	0.0187755	0	0	0	0	0.0136719	0	6.42556e-09	0.00356212
346	16	0.0187373	0	0	0	0	0.013699	0	6.42556e-09	0.00355592
347	16	0.0186614	0	0	0	0	0.0136809	0	6.42556e-09	0.00354359
348	16	0.0186237	0	0	0	0	0.0137078	0	6.42556e-09	0.00353745
349	16	0.0185488	0	0	0	0	0.0137137	0	6.42556e-09	0.00352524
350	16	0.0184744	0	0	0	0	0.0136957	0	6.42556e-09	0.00351312
351	16	0.0184375	0	0	0	0	0.0137224	0	6.42556e-09	0.00350709
352	16	0.018364	0	0	0	0	0.0137045	0	6.42556e-09	0.0034951
353	16	0.0183275	0	0	0	0	0.0137311	0	6.42556e-09	0.00348913
354	16	0.018255	0	0	0	0	0.0137368	0	6.42555e-09	0.00347726
355	16	0.0182189	0	0	0	0	0.0137396	0	6.42555e-09	0.00347135
356	16	0.0181471	0	0	0	0	0.0137453	0	6.42555e-09	0.0034596
357	16	0.018076	0	0	0	0	0.0137275	0	6.42555e-09	0.00344793
358	16	0.0180406	0	0	0	0	0.0137537	0	6.42555e-09	0.00344213
359	16	0.0179703	0	0	0	0	0.0137593	0	6.42555e-09	0.00343057
360	16	0.0179353	0	0	0	0	0.0137621	0	6.42555e-09	0.00342483
361	16	0.0178658	0	0	0	0	0.0137676	0	6.42555e-09	0.00341339
362	16	0.0178312	0	0	0	0	0.0137936	0	6.42555e-09	0.0034077
363	16	0.0177625	0	0	0	0	0.013799	0	6.42555e-09	0.00339638
364	16	0.0177284	0	0	0	0	0.0138017	0	6.42555e-09	0.00339075
365	16	0.0176604	0	0	0	0	0.0138071	0	6.42555e-09	0.00337954
366	16	0.0175595	0	0	0	0	0.0137922	0	6.42554e-09	0.00336287
367	16	0.0174929	0	0	0	0	0.0137747	0	6.42554e-09	0.00335185
368	16	0.0174598	0	0	0	0	0.0138002	0	6.42554e-09	0.00334636
369	16	0.0173939	0	0	0	0	0.0137828	0	6.42554e-09	0.00333545
370	16	0.0173611	0	0	0	0	0.0138081	0	6.42554e-09	0.00333002
371	16	0.017296	0	0	0	0	0.0138134	0	6.42554e-09	0.00331921
372	16	0.0172636	0	0	0	0	0.0138386	0	6.42554e-09	0.00331383
373	16	0.0171992	0	0	0	0	0.0137987	0	6.42554e-09	0.00330313
374	16	0.0171352	0	0	0	0	0.013804	0	6.42554e-09	0.0032925
375	16	0.0171034	0	0	0	0	0.013829	0	6.42554e-09	0.00328721
376	16	0.0170088	0	0	0	0	0.013792	0	6.42554e-09	0.00327144
377	16	0.0169462	0	0	0	0	0.0137973	0	6.42553e-09	0.00326101
378	16	0.0169151	0	0	0	0	0.0138221	0	6.42553e-09	0.00325582
379	16	0.0168533	0	0	0	0	0.0138272	0	6.42553e-09	0.00324549
380	16	0.0167614	0	0	0	0	0.0137907	0	6.42553e-09	0.00323012
381	16	0.0167006	0	0	0	0	0.0137958	0	6.42553e-09	0.00321996
382	16	0.0166704	0	0	0	0	0.0138204	0	6.42553e-09	0.0032149
383	16	0.0166104	0	0	0	0	0.0138035	0	6.42553e-09	0.00320483
384	16	0.0165805	0	0	0	0	0.013828	0	6.42553e-09	0.00319982
385	16	0.0165211	0	0	0	0	0.0138112	0	6.42553e-09	0.00318985
386	16	0.0164621	0	0	0	0	0.0138162	0	6.42553e-09	0.00317994
387	16	0.0164327	0	0	0	0	0.0138405	0	6.42553e-09	0.003175
388	16	0.0163743	0	0	0	0	0.0138238	0	6.42552e-09	0.00316518
389	16	0.0163453	0	0	0	0	0.013848	0	6.42552e-09	0.0031603
390	16	0.0162875	0	0	0	0	0.0138313	0	6.42552e-09	0.00315057
391	16	0.0162588	0	0	0	0	0.0138553	0	6.42552e-09	0.00314573
392	16	0.0162017	0	0	0	0	0.0138602	0	6.42552e-09	0.00313609
393	16	0.0161732	0	0	0	0	0.0138626	0	6.42552e-09	0.00313129
394	16	0.0160605	0	0	0	0	0.0138509	0	6.42552e-09	0.00311225
395	16	0.0160326	0	0	0	0	0.0138533	0	6.42552e-09	0.00310753
396	16	0.015977	0	0	0	0	0.0138581	0	6.42552e-09	0.00309813
397	16	0.0159494	0	0	0	0	0.0138605	0	6.42552e-09	0.00309345
398	16	0.0158944	0	0	0	0	0.0138653	0	6.42552e-09	0.00308413
399	16	0.015867	0	0	0	0	0.0138889	0	6.42551e-09	0.00307949
400	16	0.0158126	0	0	0	0	0.0138725	0	6.42551e-09	0.00307026
401	16	0.0157855	0	0	0	0	0.0138748	0	6.42551e-09	0.00306566
402	16	0.0157317	0	0	0	0	0.0138795	0	6.42551e-09	0.00305651
403	16	0.0156781	0	0	0	0	0.0138842	0	6.42551e-09	0.00304741
404	16	0.0156515	0	0	0	0	0.0139075	0	6.42551e-09	0.00304289
405	16	0.0155986	0	0	0	0	0.0138912	0	6.42551e-09	0.00303387
406	16	0.0155722	0	0	0	0	0.0139144	0	6.42551e-09	0.00302938
407	16	0.0155198	0	0	0	0	0.0139189	0	6.42551e-09	0.00302045
408	16	0.0154937	0	0	0	0	0.013942	0	6.42551e-09	0.003016
409	16	0.0154418	0	0	0	0	0.0139257	0	6.42551e-09	0.00300715
410	16	0.0153902	0	0	0	0	0.0139302	0	6.42551e-09	0.00299834
411	16	0.0153646	0	0	0	0	0.0139325	0	6.4255e-09	0.00299396
412	16	0.0153135	0	0	0	0	0.0139369	0	6.4255e-09	0.00298524
413	16	0.0152881	0	0	0	0	0.0139391	0	6.4255e-09	0.00298089
414	16	0.0152376	0	0	0	0	0.0139436	0	6.4255e-09	0.00297224
415	16	0.0152125	0	0	0	0	0.0139663	0	6.4255e-09	0.00296794
416	16	0.0151624	0	0	0	0	0.0139502	0	6.4255e-09	0.00295936
417	16	0.0151127	0	0	0	0	0.0139545	0	6.4255e-09	0.00295084
418	16	0.015088	0	0	0	0	0.0139771	0	6.4255e-09	0.0029466
419	16	0.0150143	0	0	0	0	0.0139632	0	6.4255e-09	0.00293394
420	16	0.0149655	0	0	0	0	0.0139473	0	6.4255e-09	0.00292556
421	16	0.0149412	0	0	0	0	0.0139696	0	6.4255e-09	0.00292139
